,Date and Hour,Production,Production_simulate,Production_simulate_half
17326,2022-01-22 21:00:00+01:00,1974.0,197.4,98.7
17327,2022-01-22 22:00:00+01:00,1771.0,177.1,88.55
17328,2022-01-22 23:00:00+01:00,1719.0,171.9,85.95
17329,2022-01-23 00:00:00+01:00,1652.0,165.2,82.6
17330,2022-01-23 01:00:00+01:00,1613.0,161.3,80.65
17331,2022-01-23 02:00:00+01:00,1641.0,164.1,82.05
17332,2022-01-23 03:00:00+01:00,1741.0,174.1,87.05
17333,2022-01-23 04:00:00+01:00,1757.0,175.7,87.85
17334,2022-01-23 05:00:00+01:00,1802.0,180.2,90.1
17335,2022-01-23 06:00:00+01:00,1974.0,197.4,98.7
17336,2022-01-23 07:00:00+01:00,2185.0,218.5,109.25
17337,2022-01-23 08:00:00+01:00,2312.0,231.2,115.6
17338,2022-01-23 09:00:00+01:00,3151.0,315.1,157.55
17339,2022-01-23 10:00:00+01:00,4320.0,432.0,216.0
17340,2022-01-23 11:00:00+01:00,5206.0,520.6,260.3
17341,2022-01-23 12:00:00+01:00,5512.0,551.2,275.6
17342,2022-01-23 13:00:00+01:00,5541.0,554.1,277.05
17343,2022-01-23 14:00:00+01:00,5408.0,540.8,270.4
17344,2022-01-23 15:00:00+01:00,4910.0,491.0,245.5
17345,2022-01-23 16:00:00+01:00,3882.0,388.2,194.1
17346,2022-01-23 17:00:00+01:00,3327.0,332.7,166.35
17347,2022-01-23 18:00:00+01:00,3712.0,371.2,185.6
17348,2022-01-23 19:00:00+01:00,3995.0,399.5,199.75
17349,2022-01-23 20:00:00+01:00,4106.0,410.6,205.3
17350,2022-01-23 21:00:00+01:00,3999.0,399.9,199.95
17351,2022-01-23 22:00:00+01:00,3829.0,382.9,191.45
17352,2022-01-23 23:00:00+01:00,3693.0,369.3,184.65
17353,2022-01-24 00:00:00+01:00,3570.0,357.0,178.5
17354,2022-01-24 01:00:00+01:00,3322.0,332.2,166.1
17355,2022-01-24 02:00:00+01:00,3119.0,311.9,155.95
17356,2022-01-24 03:00:00+01:00,2974.0,297.4,148.7
17357,2022-01-24 04:00:00+01:00,3087.0,308.7,154.35
17358,2022-01-24 05:00:00+01:00,3174.0,317.4,158.7
17359,2022-01-24 06:00:00+01:00,3066.0,306.6,153.3
17360,2022-01-24 07:00:00+01:00,3041.0,304.1,152.05
17361,2022-01-24 08:00:00+01:00,2896.0,289.6,144.8
17362,2022-01-24 09:00:00+01:00,3557.0,355.7,177.85
17363,2022-01-24 10:00:00+01:00,4343.0,434.3,217.15
17364,2022-01-24 11:00:00+01:00,4314.0,431.4,215.7
17365,2022-01-24 12:00:00+01:00,4371.0,437.1,218.55
17366,2022-01-24 13:00:00+01:00,4261.0,426.1,213.05
17367,2022-01-24 14:00:00+01:00,3850.0,385.0,192.5
17368,2022-01-24 15:00:00+01:00,2976.0,297.6,148.8
17369,2022-01-24 16:00:00+01:00,1658.0,165.8,82.9
17370,2022-01-24 17:00:00+01:00,714.0,71.4,35.7
17371,2022-01-24 18:00:00+01:00,846.0,84.6,42.3
17372,2022-01-24 19:00:00+01:00,1120.0,112.0,56.0
17373,2022-01-24 20:00:00+01:00,1344.0,134.4,67.2
17374,2022-01-24 21:00:00+01:00,1339.0,133.9,66.95
17375,2022-01-24 22:00:00+01:00,1161.0,116.1,58.05
17376,2022-01-24 23:00:00+01:00,975.0,97.5,48.75
17377,2022-01-25 00:00:00+01:00,746.0,74.6,37.3
17378,2022-01-25 01:00:00+01:00,566.0,56.6,28.3
17379,2022-01-25 02:00:00+01:00,525.0,52.5,26.25
17380,2022-01-25 03:00:00+01:00,450.0,45.0,22.5
17381,2022-01-25 04:00:00+01:00,422.0,42.2,21.1
17382,2022-01-25 05:00:00+01:00,400.0,40.0,20.0
17383,2022-01-25 06:00:00+01:00,358.0,35.8,17.9
17384,2022-01-25 07:00:00+01:00,332.0,33.2,16.6
17385,2022-01-25 08:00:00+01:00,367.0,36.7,18.35
17386,2022-01-25 09:00:00+01:00,1051.0,105.1,52.55
17387,2022-01-25 10:00:00+01:00,2178.0,217.8,108.9
17388,2022-01-25 11:00:00+01:00,2972.0,297.2,148.6
17389,2022-01-25 12:00:00+01:00,3405.0,340.5,170.25
17390,2022-01-25 13:00:00+01:00,3495.0,349.5,174.75
17391,2022-01-25 14:00:00+01:00,3213.0,321.3,160.65
17392,2022-01-25 15:00:00+01:00,2445.0,244.5,122.25
17393,2022-01-25 16:00:00+01:00,1246.0,124.6,62.3
17394,2022-01-25 17:00:00+01:00,273.0,27.3,13.65
17395,2022-01-25 18:00:00+01:00,150.0,15.0,7.5
17396,2022-01-25 19:00:00+01:00,188.0,18.8,9.4
17397,2022-01-25 20:00:00+01:00,223.0,22.3,11.15
17398,2022-01-25 21:00:00+01:00,240.0,24.0,12.0
17399,2022-01-25 22:00:00+01:00,252.0,25.2,12.6
17400,2022-01-25 23:00:00+01:00,281.0,28.1,14.05
17401,2022-01-26 00:00:00+01:00,290.0,29.0,14.5
17402,2022-01-26 01:00:00+01:00,308.0,30.8,15.4
17403,2022-01-26 02:00:00+01:00,342.0,34.2,17.1
17404,2022-01-26 03:00:00+01:00,360.0,36.0,18.0
17405,2022-01-26 04:00:00+01:00,414.0,41.4,20.7
17406,2022-01-26 05:00:00+01:00,493.0,49.3,24.65
17407,2022-01-26 06:00:00+01:00,535.0,53.5,26.75
17408,2022-01-26 07:00:00+01:00,582.0,58.2,29.1
17409,2022-01-26 08:00:00+01:00,730.0,73.0,36.5
17410,2022-01-26 09:00:00+01:00,1458.0,145.8,72.9
17411,2022-01-26 10:00:00+01:00,2530.0,253.0,126.5
17412,2022-01-26 11:00:00+01:00,3256.0,325.6,162.8
17413,2022-01-26 12:00:00+01:00,3636.0,363.6,181.8
17414,2022-01-26 13:00:00+01:00,3677.0,367.7,183.85
17415,2022-01-26 14:00:00+01:00,3488.0,348.8,174.4
17416,2022-01-26 15:00:00+01:00,2898.0,289.8,144.9
17417,2022-01-26 16:00:00+01:00,1877.0,187.7,93.85
17418,2022-01-26 17:00:00+01:00,1057.0,105.7,52.85
17419,2022-01-26 18:00:00+01:00,1085.0,108.5,54.25
17420,2022-01-26 19:00:00+01:00,1180.0,118.0,59.0
17421,2022-01-26 20:00:00+01:00,1270.0,127.0,63.5
17422,2022-01-26 21:00:00+01:00,1507.0,150.7,75.35
17423,2022-01-26 22:00:00+01:00,1654.0,165.4,82.7
17424,2022-01-26 23:00:00+01:00,1867.0,186.7,93.35
17425,2022-01-27 00:00:00+01:00,2102.0,210.2,105.1
17426,2022-01-27 01:00:00+01:00,2256.0,225.6,112.8
17427,2022-01-27 02:00:00+01:00,2250.0,225.0,112.5
17428,2022-01-27 03:00:00+01:00,2387.0,238.7,119.35
17429,2022-01-27 04:00:00+01:00,2633.0,263.3,131.65
17430,2022-01-27 05:00:00+01:00,2782.0,278.2,139.1
17431,2022-01-27 06:00:00+01:00,2977.0,297.7,148.85
17432,2022-01-27 07:00:00+01:00,3330.0,333.0,166.5
17433,2022-01-27 08:00:00+01:00,3813.0,381.3,190.65
17434,2022-01-27 09:00:00+01:00,4981.0,498.1,249.05
17435,2022-01-27 10:00:00+01:00,6058.0,605.8,302.9
17436,2022-01-27 11:00:00+01:00,6572.0,657.2,328.6
17437,2022-01-27 12:00:00+01:00,7044.0,704.4,352.2
17438,2022-01-27 13:00:00+01:00,7231.0,723.1,361.55
17439,2022-01-27 14:00:00+01:00,7004.0,700.4,350.2
17440,2022-01-27 15:00:00+01:00,6407.0,640.7,320.35
17441,2022-01-27 16:00:00+01:00,5456.0,545.6,272.8
17442,2022-01-27 17:00:00+01:00,4343.0,434.3,217.15
17443,2022-01-27 18:00:00+01:00,4003.0,400.3,200.15
17444,2022-01-27 19:00:00+01:00,4005.0,400.5,200.25
17445,2022-01-27 20:00:00+01:00,3849.0,384.9,192.45
17446,2022-01-27 21:00:00+01:00,3664.0,366.4,183.2
17447,2022-01-27 22:00:00+01:00,3289.0,328.9,164.45
17448,2022-01-27 23:00:00+01:00,3026.0,302.6,151.3
17449,2022-01-28 00:00:00+01:00,2779.0,277.9,138.95
17450,2022-01-28 01:00:00+01:00,2461.0,246.1,123.05
17451,2022-01-28 02:00:00+01:00,2166.0,216.6,108.3
17452,2022-01-28 03:00:00+01:00,1675.0,167.5,83.75
17453,2022-01-28 04:00:00+01:00,1485.0,148.5,74.25
17454,2022-01-28 05:00:00+01:00,1422.0,142.2,71.1
17455,2022-01-28 06:00:00+01:00,1355.0,135.5,67.75
17456,2022-01-28 07:00:00+01:00,1217.0,121.7,60.85
17457,2022-01-28 08:00:00+01:00,1213.0,121.3,60.65
17458,2022-01-28 09:00:00+01:00,1585.0,158.5,79.25
17459,2022-01-28 10:00:00+01:00,2281.0,228.1,114.05
17460,2022-01-28 11:00:00+01:00,2963.0,296.3,148.15
17461,2022-01-28 12:00:00+01:00,3548.0,354.8,177.4
17462,2022-01-28 13:00:00+01:00,3807.0,380.7,190.35
17463,2022-01-28 14:00:00+01:00,3976.0,397.6,198.8
17464,2022-01-28 15:00:00+01:00,3759.0,375.9,187.95
17465,2022-01-28 16:00:00+01:00,3026.0,302.6,151.3
17466,2022-01-28 17:00:00+01:00,2270.0,227.0,113.5
17467,2022-01-28 18:00:00+01:00,2438.0,243.8,121.9
17468,2022-01-28 19:00:00+01:00,2708.0,270.8,135.4
17469,2022-01-28 20:00:00+01:00,3236.0,323.6,161.8
17470,2022-01-28 21:00:00+01:00,3508.0,350.8,175.4
17471,2022-01-28 22:00:00+01:00,3461.0,346.1,173.05
17472,2022-01-28 23:00:00+01:00,3705.0,370.5,185.25
17473,2022-01-29 00:00:00+01:00,3934.0,393.4,196.7
17474,2022-01-29 01:00:00+01:00,4264.0,426.4,213.2
17475,2022-01-29 02:00:00+01:00,4642.0,464.2,232.1
17476,2022-01-29 03:00:00+01:00,5238.0,523.8,261.9
17477,2022-01-29 04:00:00+01:00,5611.0,561.1,280.55
17478,2022-01-29 05:00:00+01:00,5946.0,594.6,297.3
17479,2022-01-29 06:00:00+01:00,6300.0,630.0,315.0
17480,2022-01-29 07:00:00+01:00,6695.0,669.5,334.75
17481,2022-01-29 08:00:00+01:00,7049.0,704.9,352.45
17482,2022-01-29 09:00:00+01:00,8020.0,802.0,401.0
17483,2022-01-29 10:00:00+01:00,9078.0,907.8,453.9
17484,2022-01-29 11:00:00+01:00,9834.0,983.4,491.7
17485,2022-01-29 12:00:00+01:00,10629.0,1062.9,531.45
17486,2022-01-29 13:00:00+01:00,11395.0,1139.5,569.75
17487,2022-01-29 14:00:00+01:00,11584.0,1158.4,579.2
17488,2022-01-29 15:00:00+01:00,11146.0,1114.6,557.3
17489,2022-01-29 16:00:00+01:00,10554.0,1055.4,527.7
17490,2022-01-29 17:00:00+01:00,10025.0,1002.5,501.25
17491,2022-01-29 18:00:00+01:00,9733.0,973.3,486.65
17492,2022-01-29 19:00:00+01:00,9130.0,913.0,456.5
17493,2022-01-29 20:00:00+01:00,8601.0,860.1,430.05
17494,2022-01-29 21:00:00+01:00,7894.0,789.4,394.7
17495,2022-01-29 22:00:00+01:00,7047.0,704.7,352.35
17496,2022-01-29 23:00:00+01:00,6195.0,619.5,309.75
17497,2022-01-30 00:00:00+01:00,5467.0,546.7,273.35
17498,2022-01-30 01:00:00+01:00,4941.0,494.1,247.05
17499,2022-01-30 02:00:00+01:00,4524.0,452.4,226.2
17500,2022-01-30 03:00:00+01:00,4054.0,405.4,202.7
17501,2022-01-30 04:00:00+01:00,3500.0,350.0,175.0
17502,2022-01-30 05:00:00+01:00,3049.0,304.9,152.45
17503,2022-01-30 06:00:00+01:00,2586.0,258.6,129.3
17504,2022-01-30 07:00:00+01:00,2211.0,221.1,110.55
17505,2022-01-30 08:00:00+01:00,1933.0,193.3,96.65
17506,2022-01-30 09:00:00+01:00,2229.0,222.9,111.45
17507,2022-01-30 10:00:00+01:00,2786.0,278.6,139.3
17508,2022-01-30 11:00:00+01:00,3294.0,329.4,164.7
17509,2022-01-30 12:00:00+01:00,3559.0,355.9,177.95
17510,2022-01-30 13:00:00+01:00,3692.0,369.2,184.6
17511,2022-01-30 14:00:00+01:00,3461.0,346.1,173.05
17512,2022-01-30 15:00:00+01:00,2860.0,286.0,143.0
17513,2022-01-30 16:00:00+01:00,2059.0,205.9,102.95
17514,2022-01-30 17:00:00+01:00,1434.0,143.4,71.7
17515,2022-01-30 18:00:00+01:00,1545.0,154.5,77.25
17516,2022-01-30 19:00:00+01:00,1861.0,186.1,93.05
17517,2022-01-30 20:00:00+01:00,2454.0,245.4,122.7
17518,2022-01-30 21:00:00+01:00,3233.0,323.3,161.65
17519,2022-01-30 22:00:00+01:00,4155.0,415.5,207.75
17520,2022-01-30 23:00:00+01:00,5582.0,558.2,279.1
17521,2022-01-31 00:00:00+01:00,7141.0,714.1,357.05
17522,2022-01-31 01:00:00+01:00,8316.0,831.6,415.8
17523,2022-01-31 02:00:00+01:00,9641.0,964.1,482.05
17524,2022-01-31 03:00:00+01:00,10984.0,1098.4,549.2
17525,2022-01-31 04:00:00+01:00,12000.0,1200.0,600.0
17526,2022-01-31 05:00:00+01:00,12440.0,1244.0,622.0
17527,2022-01-31 06:00:00+01:00,12735.0,1273.5,636.75
17528,2022-01-31 07:00:00+01:00,12899.0,1289.9,644.95
17529,2022-01-31 08:00:00+01:00,12894.0,1289.4,644.7
17530,2022-01-31 09:00:00+01:00,13624.0,1362.4,681.2
17531,2022-01-31 10:00:00+01:00,14480.0,1448.0,724.0
17532,2022-01-31 11:00:00+01:00,15719.0,1571.9,785.95
17533,2022-01-31 12:00:00+01:00,16559.0,1655.9,827.95
17534,2022-01-31 13:00:00+01:00,16647.0,1664.7,832.35
17535,2022-01-31 14:00:00+01:00,16214.0,1621.4,810.7
17536,2022-01-31 15:00:00+01:00,15479.0,1547.9,773.95
17537,2022-01-31 16:00:00+01:00,14321.0,1432.1,716.05
17538,2022-01-31 17:00:00+01:00,12997.0,1299.7,649.85
17539,2022-01-31 18:00:00+01:00,11612.0,1161.2,580.6
17540,2022-01-31 19:00:00+01:00,10414.0,1041.4,520.7
17541,2022-01-31 20:00:00+01:00,9813.0,981.3,490.65
17542,2022-01-31 21:00:00+01:00,9251.0,925.1,462.55
17543,2022-01-31 22:00:00+01:00,8232.0,823.2,411.6
17544,2022-01-31 23:00:00+01:00,7450.0,745.0,372.5
17545,2022-02-01 00:00:00+01:00,7018.0,701.8,350.9
17546,2022-02-01 01:00:00+01:00,6716.0,671.6,335.8
17547,2022-02-01 02:00:00+01:00,6656.0,665.6,332.8
17548,2022-02-01 03:00:00+01:00,6281.0,628.1,314.05
17549,2022-02-01 04:00:00+01:00,5962.0,596.2,298.1
17550,2022-02-01 05:00:00+01:00,5959.0,595.9,297.95
17551,2022-02-01 06:00:00+01:00,5948.0,594.8,297.4
17552,2022-02-01 07:00:00+01:00,6445.0,644.5,322.25
17553,2022-02-01 08:00:00+01:00,7536.0,753.6,376.8
17554,2022-02-01 09:00:00+01:00,9201.0,920.1,460.05
17555,2022-02-01 10:00:00+01:00,10950.0,1095.0,547.5
17556,2022-02-01 11:00:00+01:00,12667.0,1266.7,633.35
17557,2022-02-01 12:00:00+01:00,13334.0,1333.4,666.7
17558,2022-02-01 13:00:00+01:00,13911.0,1391.1,695.55
17559,2022-02-01 14:00:00+01:00,14272.0,1427.2,713.6
17560,2022-02-01 15:00:00+01:00,13949.0,1394.9,697.45
17561,2022-02-01 16:00:00+01:00,13044.0,1304.4,652.2
17562,2022-02-01 17:00:00+01:00,12456.0,1245.6,622.8
17563,2022-02-01 18:00:00+01:00,12341.0,1234.1,617.05
17564,2022-02-01 19:00:00+01:00,12341.0,1234.1,617.05
17565,2022-02-01 20:00:00+01:00,12314.0,1231.4,615.7
17566,2022-02-01 21:00:00+01:00,12015.0,1201.5,600.75
17567,2022-02-01 22:00:00+01:00,11460.0,1146.0,573.0
17568,2022-02-01 23:00:00+01:00,11216.0,1121.6,560.8
17569,2022-02-02 00:00:00+01:00,10843.0,1084.3,542.15
17570,2022-02-02 01:00:00+01:00,10140.0,1014.0,507.0
17571,2022-02-02 02:00:00+01:00,9482.0,948.2,474.1
17572,2022-02-02 03:00:00+01:00,8707.0,870.7,435.35
17573,2022-02-02 04:00:00+01:00,8375.0,837.5,418.75
17574,2022-02-02 05:00:00+01:00,8081.0,808.1,404.05
17575,2022-02-02 06:00:00+01:00,7497.0,749.7,374.85
17576,2022-02-02 07:00:00+01:00,7252.0,725.2,362.6
17577,2022-02-02 08:00:00+01:00,7094.0,709.4,354.7
17578,2022-02-02 09:00:00+01:00,7009.0,700.9,350.45
17579,2022-02-02 10:00:00+01:00,7315.0,731.5,365.75
17580,2022-02-02 11:00:00+01:00,7607.0,760.7,380.35
17581,2022-02-02 12:00:00+01:00,7314.0,731.4,365.7
17582,2022-02-02 13:00:00+01:00,6900.0,690.0,345.0
17583,2022-02-02 14:00:00+01:00,6451.0,645.1,322.55
17584,2022-02-02 15:00:00+01:00,5494.0,549.4,274.7
17585,2022-02-02 16:00:00+01:00,4374.0,437.4,218.7
17586,2022-02-02 17:00:00+01:00,3268.0,326.8,163.4
17587,2022-02-02 18:00:00+01:00,2782.0,278.2,139.1
17588,2022-02-02 19:00:00+01:00,2775.0,277.5,138.75
17589,2022-02-02 20:00:00+01:00,2843.0,284.3,142.15
17590,2022-02-02 21:00:00+01:00,2804.0,280.4,140.2
17591,2022-02-02 22:00:00+01:00,2490.0,249.0,124.5
17592,2022-02-02 23:00:00+01:00,2276.0,227.6,113.8
17593,2022-02-03 00:00:00+01:00,2094.0,209.4,104.7
17594,2022-02-03 01:00:00+01:00,2203.0,220.3,110.15
17595,2022-02-03 02:00:00+01:00,2446.0,244.6,122.3
17596,2022-02-03 03:00:00+01:00,2664.0,266.4,133.2
17597,2022-02-03 04:00:00+01:00,2749.0,274.9,137.45
17598,2022-02-03 05:00:00+01:00,2914.0,291.4,145.7
17599,2022-02-03 06:00:00+01:00,2986.0,298.6,149.3
17600,2022-02-03 07:00:00+01:00,3110.0,311.0,155.5
17601,2022-02-03 08:00:00+01:00,3222.0,322.2,161.1
17602,2022-02-03 09:00:00+01:00,3648.0,364.8,182.4
17603,2022-02-03 10:00:00+01:00,3996.0,399.6,199.8
17604,2022-02-03 11:00:00+01:00,4349.0,434.9,217.45
17605,2022-02-03 12:00:00+01:00,4420.0,442.0,221.0
17606,2022-02-03 13:00:00+01:00,4196.0,419.6,209.8
17607,2022-02-03 14:00:00+01:00,3617.0,361.7,180.85
17608,2022-02-03 15:00:00+01:00,2979.0,297.9,148.95
17609,2022-02-03 16:00:00+01:00,2448.0,244.8,122.4
17610,2022-02-03 17:00:00+01:00,2150.0,215.0,107.5
17611,2022-02-03 18:00:00+01:00,2340.0,234.0,117.0
17612,2022-02-03 19:00:00+01:00,2739.0,273.9,136.95
17613,2022-02-03 20:00:00+01:00,3316.0,331.6,165.8
17614,2022-02-03 21:00:00+01:00,3608.0,360.8,180.4
17615,2022-02-03 22:00:00+01:00,3741.0,374.1,187.05
17616,2022-02-03 23:00:00+01:00,4007.0,400.7,200.35
17617,2022-02-04 00:00:00+01:00,4351.0,435.1,217.55
17618,2022-02-04 01:00:00+01:00,4632.0,463.2,231.6
17619,2022-02-04 02:00:00+01:00,4735.0,473.5,236.75
17620,2022-02-04 03:00:00+01:00,5179.0,517.9,258.95
17621,2022-02-04 04:00:00+01:00,5591.0,559.1,279.55
17622,2022-02-04 05:00:00+01:00,6027.0,602.7,301.35
17623,2022-02-04 06:00:00+01:00,6507.0,650.7,325.35
17624,2022-02-04 07:00:00+01:00,7187.0,718.7,359.35
17625,2022-02-04 08:00:00+01:00,7739.0,773.9,386.95
17626,2022-02-04 09:00:00+01:00,8605.0,860.5,430.25
17627,2022-02-04 10:00:00+01:00,10008.0,1000.8,500.4
17628,2022-02-04 11:00:00+01:00,11443.0,1144.3,572.15
17629,2022-02-04 12:00:00+01:00,12402.0,1240.2,620.1
17630,2022-02-04 13:00:00+01:00,13050.0,1305.0,652.5
17631,2022-02-04 14:00:00+01:00,13052.0,1305.2,652.6
17632,2022-02-04 15:00:00+01:00,12730.0,1273.0,636.5
17633,2022-02-04 16:00:00+01:00,11699.0,1169.9,584.95
17634,2022-02-04 17:00:00+01:00,9736.0,973.6,486.8
17635,2022-02-04 18:00:00+01:00,8265.0,826.5,413.25
17636,2022-02-04 19:00:00+01:00,6979.0,697.9,348.95
17637,2022-02-04 20:00:00+01:00,6161.0,616.1,308.05
17638,2022-02-04 21:00:00+01:00,5575.0,557.5,278.75
17639,2022-02-04 22:00:00+01:00,5160.0,516.0,258.0
17640,2022-02-04 23:00:00+01:00,5002.0,500.2,250.1
17641,2022-02-05 00:00:00+01:00,5197.0,519.7,259.85
17642,2022-02-05 01:00:00+01:00,5442.0,544.2,272.1
17643,2022-02-05 02:00:00+01:00,5183.0,518.3,259.15
17644,2022-02-05 03:00:00+01:00,4849.0,484.9,242.45
17645,2022-02-05 04:00:00+01:00,4511.0,451.1,225.55
17646,2022-02-05 05:00:00+01:00,4026.0,402.6,201.3
17647,2022-02-05 06:00:00+01:00,3642.0,364.2,182.1
17648,2022-02-05 07:00:00+01:00,3597.0,359.7,179.85
17649,2022-02-05 08:00:00+01:00,3554.0,355.4,177.7
17650,2022-02-05 09:00:00+01:00,4473.0,447.3,223.65
17651,2022-02-05 10:00:00+01:00,5373.0,537.3,268.65
17652,2022-02-05 11:00:00+01:00,5864.0,586.4,293.2
17653,2022-02-05 12:00:00+01:00,7159.0,715.9,357.95
17654,2022-02-05 13:00:00+01:00,8686.0,868.6,434.3
17655,2022-02-05 14:00:00+01:00,9627.0,962.7,481.35
17656,2022-02-05 15:00:00+01:00,9581.0,958.1,479.05
17657,2022-02-05 16:00:00+01:00,8566.0,856.6,428.3
17658,2022-02-05 17:00:00+01:00,7428.0,742.8,371.4
17659,2022-02-05 18:00:00+01:00,8170.0,817.0,408.5
17660,2022-02-05 19:00:00+01:00,9886.0,988.6,494.3
17661,2022-02-05 20:00:00+01:00,11287.0,1128.7,564.35
17662,2022-02-05 21:00:00+01:00,11999.0,1199.9,599.95
17663,2022-02-05 22:00:00+01:00,12268.0,1226.8,613.4
17664,2022-02-05 23:00:00+01:00,12499.0,1249.9,624.95
17665,2022-02-06 00:00:00+01:00,12790.0,1279.0,639.5
17666,2022-02-06 01:00:00+01:00,12939.0,1293.9,646.95
17667,2022-02-06 02:00:00+01:00,13224.0,1322.4,661.2
17668,2022-02-06 03:00:00+01:00,13444.0,1344.4,672.2
17669,2022-02-06 04:00:00+01:00,13549.0,1354.9,677.45
17670,2022-02-06 05:00:00+01:00,13832.0,1383.2,691.6
17671,2022-02-06 06:00:00+01:00,14229.0,1422.9,711.45
17672,2022-02-06 07:00:00+01:00,14889.0,1488.9,744.45
17673,2022-02-06 08:00:00+01:00,15288.0,1528.8,764.4
17674,2022-02-06 09:00:00+01:00,16298.0,1629.8,814.9
17675,2022-02-06 10:00:00+01:00,17295.0,1729.5,864.75
17676,2022-02-06 11:00:00+01:00,17834.0,1783.4,891.7
17677,2022-02-06 12:00:00+01:00,18118.0,1811.8,905.9
17678,2022-02-06 13:00:00+01:00,18182.0,1818.2,909.1
17679,2022-02-06 14:00:00+01:00,17823.0,1782.3,891.15
17680,2022-02-06 15:00:00+01:00,17226.0,1722.6,861.3
17681,2022-02-06 16:00:00+01:00,16465.0,1646.5,823.25
17682,2022-02-06 17:00:00+01:00,16073.0,1607.3,803.65
17683,2022-02-06 18:00:00+01:00,16100.0,1610.0,805.0
17684,2022-02-06 19:00:00+01:00,16121.0,1612.1,806.05
17685,2022-02-06 20:00:00+01:00,15916.0,1591.6,795.8
17686,2022-02-06 21:00:00+01:00,15891.0,1589.1,794.55
17687,2022-02-06 22:00:00+01:00,15585.0,1558.5,779.25
17688,2022-02-06 23:00:00+01:00,15312.0,1531.2,765.6
17689,2022-02-07 00:00:00+01:00,14896.0,1489.6,744.8
17690,2022-02-07 01:00:00+01:00,14289.0,1428.9,714.45
17691,2022-02-07 02:00:00+01:00,13623.0,1362.3,681.15
17692,2022-02-07 03:00:00+01:00,12369.0,1236.9,618.45
17693,2022-02-07 04:00:00+01:00,10423.0,1042.3,521.15
17694,2022-02-07 05:00:00+01:00,8506.0,850.6,425.3
17695,2022-02-07 06:00:00+01:00,6778.0,677.8,338.9
17696,2022-02-07 07:00:00+01:00,5358.0,535.8,267.9
17697,2022-02-07 08:00:00+01:00,4193.0,419.3,209.65
17698,2022-02-07 09:00:00+01:00,4352.0,435.2,217.6
17699,2022-02-07 10:00:00+01:00,4944.0,494.4,247.2
17700,2022-02-07 11:00:00+01:00,5655.0,565.5,282.75
17701,2022-02-07 12:00:00+01:00,6042.0,604.2,302.1
17702,2022-02-07 13:00:00+01:00,6145.0,614.5,307.25
17703,2022-02-07 14:00:00+01:00,6301.0,630.1,315.05
17704,2022-02-07 15:00:00+01:00,6207.0,620.7,310.35
17705,2022-02-07 16:00:00+01:00,5080.0,508.0,254.0
17706,2022-02-07 17:00:00+01:00,3474.0,347.4,173.7
17707,2022-02-07 18:00:00+01:00,3083.0,308.3,154.15
17708,2022-02-07 19:00:00+01:00,3536.0,353.6,176.8
17709,2022-02-07 20:00:00+01:00,4240.0,424.0,212.0
17710,2022-02-07 21:00:00+01:00,4652.0,465.2,232.6
17711,2022-02-07 22:00:00+01:00,4785.0,478.5,239.25
17712,2022-02-07 23:00:00+01:00,5060.0,506.0,253.0
17713,2022-02-08 00:00:00+01:00,4995.0,499.5,249.75
17714,2022-02-08 01:00:00+01:00,4976.0,497.6,248.8
17715,2022-02-08 02:00:00+01:00,5005.0,500.5,250.25
17716,2022-02-08 03:00:00+01:00,5246.0,524.6,262.3
17717,2022-02-08 04:00:00+01:00,5374.0,537.4,268.7
17718,2022-02-08 05:00:00+01:00,5102.0,510.2,255.1
17719,2022-02-08 06:00:00+01:00,4747.0,474.7,237.35
17720,2022-02-08 07:00:00+01:00,4646.0,464.6,232.3
17721,2022-02-08 08:00:00+01:00,4681.0,468.1,234.05
17722,2022-02-08 09:00:00+01:00,5483.0,548.3,274.15
17723,2022-02-08 10:00:00+01:00,6442.0,644.2,322.1
17724,2022-02-08 11:00:00+01:00,6915.0,691.5,345.75
17725,2022-02-08 12:00:00+01:00,7421.0,742.1,371.05
17726,2022-02-08 13:00:00+01:00,7439.0,743.9,371.95
17727,2022-02-08 14:00:00+01:00,6901.0,690.1,345.05
17728,2022-02-08 15:00:00+01:00,5899.0,589.9,294.95
17729,2022-02-08 16:00:00+01:00,4326.0,432.6,216.3
17730,2022-02-08 17:00:00+01:00,2569.0,256.9,128.45
17731,2022-02-08 18:00:00+01:00,2269.0,226.9,113.45
17732,2022-02-08 19:00:00+01:00,2569.0,256.9,128.45
17733,2022-02-08 20:00:00+01:00,2952.0,295.2,147.6
17734,2022-02-08 21:00:00+01:00,2847.0,284.7,142.35
17735,2022-02-08 22:00:00+01:00,2421.0,242.1,121.05
17736,2022-02-08 23:00:00+01:00,2462.0,246.2,123.1
17737,2022-02-09 00:00:00+01:00,2544.0,254.4,127.2
17738,2022-02-09 01:00:00+01:00,2524.0,252.4,126.2
17739,2022-02-09 02:00:00+01:00,2572.0,257.2,128.6
17740,2022-02-09 03:00:00+01:00,2886.0,288.6,144.3
17741,2022-02-09 04:00:00+01:00,3117.0,311.7,155.85
17742,2022-02-09 05:00:00+01:00,3228.0,322.8,161.4
17743,2022-02-09 06:00:00+01:00,3188.0,318.8,159.4
17744,2022-02-09 07:00:00+01:00,3248.0,324.8,162.4
17745,2022-02-09 08:00:00+01:00,3406.0,340.6,170.3
17746,2022-02-09 09:00:00+01:00,4295.0,429.5,214.75
